Date,Time,Consumption,Fuel Oil,Coal,Gas,Nuclear,Wind,Solar,Hydraulic,Pump,Bioenergy
2020-12-09,02:00,66074,170,810,8244,44987,2512,0,4250,-2590,845
2020-12-09,02:15,66400,170,796,8228,45108,2511,0,4299,-2178,844
2020-12-09,02:30,65546,170,756,7889,44858,2519,0,3888,-2246,844
2020-12-09,02:45,64595,170,751,7496,44919,2552,0,3836,-2347,847
2020-12-09,03:00,63900,170,712,7459,44768,2585,0,4330,-2507,838
2020-12-09,03:15,63427,170,806,7366,45060,2503,0,4464,-2504,845
2020-12-09,03:30,62883,174,757,7176,44979,2523,0,4333,-2709,843
2020-12-09,03:45,62763,173,746,7217,44851,2542,0,4309,-2701,843
2020-12-09,04:00,62293,173,750,7152,44759,2569,0,4261,-2710,848
2020-12-09,04:15,62410,174,833,7515,44919,2577,0,4035,-2899,841
2020-12-09,04:30,62280,175,899,7494,44867,2596,0,4026,-2898,842
2020-12-09,04:45,62151,173,911,7444,44765,2530,0,4070,-2835,849
2020-12-09,05:00,62703,173,893,7419,44725,2585,0,4096,-2832,844
2020-12-09,05:15,64315,173,835,7602,44665,2610,0,4349,-2833,845
2020-12-09,05:30,64909,173,915,7925,45075,2610,0,4712,-2832,844
2020-12-09,05:45,65855,173,959,7935,45110,2623,0,5148,-2586,842
2020-12-09,06:00,66630,172,996,7817,45163,2617,0,5205,-2595,845
2020-12-09,06:15,69090,174,1093,8251,45581,2609,0,6329,-2584,841
2020-12-09,06:30,70597,174,1093,8157,45622,2691,0,6482,-1058,839
2020-12-09,06:45,71317,174,1125,8037,45750,2632,0,6870,-248,843
2020-12-09,07:00,73021,174,1165,8302,45941,2663,0,7374,-249,840
2020-12-09,07:15,74198,174,1127,8751,46085,2774,0,8004,0,840
2020-12-09,07:30,75066,174,1136,8769,46391,2769,0,8618,0,838
2020-12-09,07:45,76180,174,1180,8735,46659,2875,0,9658,0,841
2020-12-09,08:00,77364,173,1168,8788,46590,2957,146,10961,0,840
2020-12-09,08:15,77766,174,1108,8855,46511,2931,166,11700,-1,843
2020-12-09,08:30,78168,173,1087,8898,46532,2873,197,11821,-1,839
2020-12-09,08:45,78198,174,1099,8894,46696,2863,248,12058,0,832
2020-12-09,09:00,78343,173,1075,9015,46694,2795,323,12914,-1,834
2020-12-09,09:15,78413,174,1131,9084,46570,2818,517,13872,0,836
2020-12-09,09:30,78580,173,1090,9060,46605,2795,750,13853,0,837
2020-12-09,09:45,78822,174,1105,9065,46516,2795,1062,13757,-1,832
2020-12-09,10:00,78551,173,1072,9040,46576,2706,1298,13772,-1,838
2020-12-09,10:15,78483,173,1067,9011,46554,2628,1558,13922,0,838
2020-12-09,10:30,78274,173,1069,9061,46594,2586,1818,14015,0,841
2020-12-09,10:45,78165,169,1070,9049,46633,2483,1959,14052,-1,839
2020-12-09,11:00,78250,534,1067,9000,46564,2440,2063,13993,-1,838
2020-12-09,11:15,78740,692,1129,9013,46756,2355,2252,14331,0,835
2020-12-09,11:30,78780,801,1109,8948,46705,2319,2441,14159,0,835
2020-12-09,11:45,79193,803,1096,8944,46727,2269,2685,14418,0,836
2020-12-09,12:00,79328,742,1127,8998,46743,2236,2604,14460,0,837
2020-12-09,12:15,79462,680,1157,9052,46759,2202,2510,14502,0,837
2020-12-09,12:30,79697,679,1140,9024,46736,2131,2554,14460,0,837
2020-12-09,12:45,80297,677,1168,9039,46757,2106,2496,14147,0,840
2020-12-09,13:00,79474,674,1091,8933,46728,2097,2598,13810,-11,836
2020-12-09,13:15,78725,671,1095,8951,46763,2062,2526,13748,-5,839
2020-12-09,13:30,78018,676,1059,8891,46724,2083,2361,13530,-11,839
2020-12-09,13:45,77229,675,1042,8852,46735,2112,2279,13307,-14,834
2020-12-09,14:00,76967,552,1049,8798,46734,2071,2125,13490,-26,836
2020-12-09,14:15,76644,546,1127,8956,46736,2069,1952,13877,-33,839
2020-12-09,14:30,75941,548,1093,8913,46742,2079,1790,13692,-35,834
2020-12-09,14:45,75144,547,1093,8889,46718,2044,1644,13612,-37,834
2020-12-09,15:00,74817,547,1072,8836,46714,2099,1445,13482,-37,837
2020-12-09,15:15,74805,547,1094,8843,46738,2074,1201,13288,-41,840
2020-12-09,15:30,74263,547,1080,8828,46726,2083,1031,13300,-41,843
2020-12-09,15:45,74255,594,1113,8866,46763,2090,786,13300,-42,842
2020-12-09,16:00,74110,866,1174,8934,46750,2152,623,12893,-43,843
2020-12-09,16:15,74173,882,1090,8834,46761,2154,451,12491,-42,841
2020-12-09,16:30,74257,883,1137,8937,46760,2098,339,12891,0,845
2020-12-09,16:45,74223,883,1176,8941,46752,2145,230,13017,0,844
2020-12-09,17:00,74999,886,1180,9021,46759,2150,179,13090,0,843
2020-12-09,17:15,75928,886,1178,9030,46779,2182,169,13163,0,846
2020-12-09,17:30,76584,957,1187,9069,46767,2261,150,13187,0,845
2020-12-09,17:45,76572,958,1186,8952,46757,2428,0,14109,-1,837
2020-12-09,18:00,76963,949,1126,8690,46738,2509,0,14420,0,842
2020-12-09,18:15,77028,937,1077,8725,46730,2646,0,14253,0,846
2020-12-09,18:30,77754,947,1104,8800,46759,2805,0,13956,-1,843
2020-12-09,18:45,78384,953,1118,8837,46763,2907,0,14391,-1,843
2020-12-09,19:00,78782,954,1132,8912,46746,2932,0,14287,-1,844
2020-12-09,19:15,78185,955,1135,8908,46759,3055,0,13527,0,844
2020-12-09,19:30,77505,947,1102,8808,46747,3140,0,13063,-1,846
2020-12-09,19:45,76685,944,1094,8782,46736,3168,0,11942,0,848
2020-12-09,20:00,75843,938,1073,8779,46724,3340,0,11207,0,844
2020-12-09,20:15,74886,823,1101,8547,46762,3398,0,8893,-12,844
2020-12-09,20:30,73875,250,1129,8503,46800,3511,0,8929,-175,847
2020-12-09,20:45,72666,170,1077,8396,46783,3599,0,7886,-254,849
2020-12-09,21:00,71549,170,970,8283,46770,3685,0,7484,-254,847
2020-12-09,21:15,70770,170,986,8161,46405,3695,0,7247,-425,847
2020-12-09,21:30,69502,170,883,8057,46297,3708,0,6595,-580,844
2020-12-09,21:45,68670,170,874,7856,46183,3861,0,6080,-587,850
2020-12-09,22:00,68331,171,796,7615,46085,3895,0,5832,-587,851
2020-12-09,22:15,68111,170,836,7626,45920,3827,0,5502,-588,850
2020-12-09,22:30,68837,170,838,7639,45927,3941,0,5508,-586,852
2020-12-09,22:45,70788,170,907,8003,46042,4045,0,6212,-583,852
2020-12-09,23:00,70316,170,857,7823,45741,4131,0,6027,-745,850
2020-12-09,23:15,69907,170,786,7811,45919,4207,0,5762,-1389,852
2020-12-09,23:30,69617,170,663,7664,45656,4271,0,5462,-1388,851
2020-12-09,23:45,70149,170,690,7820,45758,4385,0,5370,-1389,854
2020-12-10,00:00,69022,170,685,7821,45894,4454,0,5792,-1060,853
2020-12-10,00:15,68514,170,744,8050,46281,4516,0,6283,-1065,851
2020-12-10,00:30,67291,170,729,7760,45830,4734,0,6109,-1098,857
2020-12-10,00:45,65597,170,722,7329,45000,4841,0,5854,-1100,858
2020-12-10,01:00,65422,170,715,7117,44696,4849,0,6186,-1095,856
2020-12-10,01:15,66250,170,737,7207,44738,4782,0,6535,-789,854
2020-12-10,01:30,65837,170,731,7123,44446,4883,0,6216,-790,857
2020-12-10,01:45,66236,170,743,7145,44552,5018,0,6226,-725,858
2020-12-10,02:00,65388,170,725,7048,44517,5028,0,6057,-894,856
2020-12-10,02:15,65695,170,836,7190,44629,4959,0,6095,-1540,856
2020-12-10,02:30,64500,170,883,7093,44461,4985,0,5573,-1547,856
2020-12-10,02:45,63726,170,931,7208,44641,5009,0,4976,-2074,855
2020-12-10,03:00,63028,171,900,7116,44520,5039,0,4760,-2283,856
2020-12-10,03:15,62580,170,866,7009,44350,4942,0,4809,-2300,856
2020-12-10,03:30,61955,171,863,6492,44345,4950,0,4770,-2672,855
2020-12-10,03:45,61697,171,902,6510,44523,4888,0,4880,-2669,855
2020-12-10,04:00,61176,174,905,5840,44486,4893,0,4794,-2903,856
2020-12-10,04:15,61207,174,910,5700,44484,4830,0,5082,-2902,855
2020-12-10,04:30,60942,172,816,5531,44098,4802,0,4893,-2906,857
2020-12-10,04:45,61208,174,849,5655,44134,4851,0,4975,-2660,855
2020-12-10,05:00,61343,174,832,5689,44018,4825,0,4987,-2660,854
2020-12-10,05:15,62969,173,876,6520,44158,4643,0,6108,-2068,856
2020-12-10,05:30,63227,174,878,6565,44277,4553,0,6127,-2067,852
2020-12-10,05:45,64171,174,904,6612,44745,4511,0,6229,-1586,853
2020-12-10,06:00,65229,173,876,6582,44939,4490,0,6191,-1588,850
2020-12-10,06:15,67705,174,877,6822,45514,4424,0,7170,-899,847
2020-12-10,06:30,68687,174,894,6914,46015,4429,0,7406,-419,848
2020-12-10,06:45,70104,174,925,7324,46200,4357,0,8428,-417,848
2020-12-10,07:00,71783,173,944,7465,45891,4388,0,8886,-420,845
2020-12-10,07:15,72947,174,876,7818,45974,4366,0,9607,-333,843
2020-12-10,07:30,74287,174,993,7922,46499,4225,0,10150,-333,843
2020-12-10,07:45,75267,174,990,7919,46673,4181,0,11664,-162,847
2020-12-10,08:00,76338,174,989,7944,46655,4159,155,12307,-162,845
2020-12-10,08:15,76068,173,921,8049,46538,4127,163,13033,-162,849
2020-12-10,08:30,76263,173,928,8166,46586,4130,188,13212,-163,848
2020-12-10,08:45,76388,174,911,8099,46473,4211,216,13404,0,847
2020-12-10,09:00,76459,173,912,8202,46448,4267,273,13442,-1,845
2020-12-10,09:15,76450,173,960,8237,46465,4438,376,14062,0,848
2020-12-10,09:30,76476,174,968,8360,46482,4495,484,14082,0,848
2020-12-10,09:45,76630,174,976,8357,46470,4515,604,14022,-1,849
2020-12-10,10:00,76516,172,968,8242,46391,4437,727,14015,0,846
2020-12-10,10:15,75758,173,940,8176,46240,4370,861,13889,0,844
2020-12-10,10:30,76007,175,980,8321,46381,4252,956,12967,-3,843
2020-12-10,10:45,75876,174,974,8327,46386,4214,1087,12658,-3,845
2020-12-10,11:00,75956,173,963,8275,46332,4139,1277,12471,-3,846
2020-12-10,11:15,75734,174,959,8265,46328,4074,1337,12280,-3,846
2020-12-10,11:30,75735,174,972,8212,46428,3933,1396,12576,-3,844
2020-12-10,11:45,76043,174,985,8218,46119,3842,1490,12801,-3,845
2020-12-10,12:00,76457,175,982,8227,45558,3820,1538,12842,-3,846
2020-12-10,12:15,76244,173,945,8194,45569,3724,1646,12832,-3,843
2020-12-10,12:30,76142,173,943,8201,45555,3616,1683,13276,-1,842
2020-12-10,12:45,76778,173,943,8162,45587,3426,1668,13697,-1,846
2020-12-10,13:00,75928,175,926,8178,45592,3247,1739,13840,-1,853
2020-12-10,13:15,75553,174,982,8215,45581,3199,1704,13865,-1,849
2020-12-10,13:30,74985,173,909,8191,45557,3235,1682,13653,0,849
2020-12-10,13:45,74074,174,861,8176,45547,3000,1614,13215,0,850
2020-12-10,14:00,73941,174,835,8137,45555,2912,1661,13111,0,847
2020-12-10,14:15,73772,175,881,8429,45581,2726,1551,13639,-1,847
2020-12-10,14:30,72893,175,854,8358,45562,2558,1377,13451,-1,845
2020-12-10,14:45,72301,175,835,8269,45581,2510,1346,13249,-9,843
2020-12-10,15:00,71610,174,561,8173,45524,2482,1209,13127,-15,843
2020-12-10,15:15,71783,175,593,8363,45616,2396,1116,13378,-19,843
2020-12-10,15:30,71303,173,581,8216,45554,2282,958,13316,-25,847
2020-12-10,15:45,71494,173,575,8267,45607,2225,771,13783,-30,849
2020-12-10,16:00,71161,567,548,8138,45482,2226,583,13410,-31,853
2020-12-10,16:15,71177,1250,514,8041,45421,2281,494,13129,-38,859
2020-12-10,16:30,71093,1272,516,8041,45438,2457,352,13317,-38,864
2020-12-10,16:45,71460,1268,521,8096,45513,2710,234,13879,-41,867
2020-12-10,17:00,72127,1268,527,8057,45444,2871,163,13782,-41,870
2020-12-10,17:15,73367,1271,515,8096,45415,3212,153,13219,-42,871
2020-12-10,17:30,74438,1272,537,8128,45466,3566,147,13521,-45,872
2020-12-10,17:45,75250,1277,508,8088,45479,3974,0,14188,0,870
2020-12-10,18:00,75648,1274,494,8060,45412,4341,0,13751,0,873
2020-12-10,18:15,75472,313,494,8025,45418,4623,0,13425,0,873
2020-12-10,18:30,75980,173,496,7696,45440,4827,0,13537,0,870
2020-12-10,18:45,76971,173,500,7550,45461,4960,0,13928,0,869
2020-12-10,19:00,77831,173,543,7794,45557,5084,0,14640,0,869
2020-12-10,19:15,77312,174,593,8077,45581,5127,0,14704,-1,871
2020-12-10,19:30,76484,174,556,7963,45516,5174,0,14446,-1,868
2020-12-10,19:45,75296,173,548,7962,45503,5293,0,13292,0,867
2020-12-10,20:00,74270,172,518,7833,45469,5367,0,12944,0,869
2020-12-10,20:15,73570,174,541,7934,45518,5379,0,12199,0,862
2020-12-10,20:30,72161,172,495,7790,45435,5505,0,10758,0,862
2020-12-10,20:45,70850,172,491,7471,45420,5607,0,10043,0,864
2020-12-10,21:00,70064,174,495,7368,45361,5752,0,9728,0,867
2020-12-10,21:15,68945,173,568,7547,45177,5858,0,9126,0,867
2020-12-10,21:30,68052,173,538,7532,45147,5918,0,8055,-78,865
2020-12-10,21:45,66950,173,443,7049,45138,5930,0,7598,-78,862
2020-12-10,22:00,66542,172,379,6797,44975,6012,0,7077,-163,864
2020-12-10,22:15,66659,174,376,6889,45073,5947,0,6681,-163,866
2020-12-10,22:30,67214,173,376,6923,44946,6023,0,6478,-163,868
2020-12-10,22:45,68892,174,472,7487,44993,6302,0,7114,-163,866
2020-12-10,23:00,68230,173,501,7340,44780,6427,0,7052,-163,862
2020-12-10,23:15,68559,174,548,7437,45064,6586,0,6666,-200,861
2020-12-10,23:30,67956,173,522,7494,44875,6578,0,6414,-198,866
2020-12-10,23:45,68157,173,536,7520,44866,6672,0,6461,-199,865
2020-12-11,00:00,67136,173,503,7408,44402,6687,0,5922,-199,863
2020-12-11,00:15,66939,175,593,7596,45020,6513,0,6234,-198,860
2020-12-11,00:30,65488,173,566,7618,44733,6347,0,5825,-356,863
2020-12-11,00:45,64048,172,533,7156,44451,6320,0,5192,-538,867
2020-12-11,01:00,63470,170,526,6953,44528,6319,0,5186,-532,868
2020-12-11,01:15,64500,171,510,7026,45415,6297,0,5406,-1224,867
2020-12-11,01:30,64220,170,418,7043,45464,6286,0,5353,-1235,867
2020-12-11,01:45,63898,171,415,7102,45496,6204,0,5142,-1232,861
2020-12-11,02:00,63405,170,396,7025,45143,6215,0,5007,-1390,861
2020-12-11,02:15,63947,171,405,7630,44624,6167,0,5064,-1556,863
2020-12-11,02:30,62797,170,393,7603,43901,6304,0,4980,-1555,864
2020-12-11,02:45,61970,170,392,7315,43838,6274,0,4747,-1806,860
2020-12-11,03:00,61030,171,361,7115,43535,6305,0,4496,-1807,863
2020-12-11,03:15,60734,171,384,7363,43825,6436,0,4628,-2452,866
2020-12-11,03:30,59945,171,376,7328,43697,6622,0,4083,-2655,862
2020-12-11,03:45,59626,170,358,7135,43486,6912,0,3955,-2725,862
2020-12-11,04:00,59346,171,349,7078,43592,7002,0,3972,-2756,863
2020-12-11,04:15,59096,171,381,6902,43935,7211,0,3959,-2531,865
2020-12-11,04:30,59054,170,369,6726,43762,7384,0,3964,-2537,864
2020-12-11,04:45,59138,171,364,6783,43742,7369,0,4015,-2537,867
2020-12-11,05:00,59518,171,368,6970,43779,7354,0,3996,-2545,869
2020-12-11,05:15,60846,171,359,6670,43809,7474,0,4184,-2530,866
2020-12-11,05:30,61407,171,390,6821,44206,7646,0,4398,-2298,863
2020-12-11,05:45,61976,171,395,6801,44314,7755,0,4684,-2212,860
2020-12-11,06:00,62858,171,394,7200,43871,7647,0,4677,-1902,865
2020-12-11,06:15,64778,171,418,7676,44009,7682,0,4909,-821,861
2020-12-11,06:30,65813,171,501,7765,44282,7694,0,5008,-818,859
2020-12-11,06:45,66982,175,564,7820,44409,7625,0,5305,-173,855
2020-12-11,07:00,68633,175,568,8085,44795,7637,0,5742,-173,859
2020-12-11,07:15,70096,175,566,8110,44553,7863,0,6829,-173,857
2020-12-11,07:30,71657,174,575,8162,43539,7928,0,8974,0,861
2020-12-11,07:45,72257,175,590,8086,43136,7958,0,10410,-1,864
2020-12-11,08:00,73215,174,590,7972,43068,7874,143,10528,-1,860
2020-12-11,08:15,73531,175,591,8111,43205,7934,145,10844,0,857
2020-12-11,08:30,73724,175,592,8145,43200,7842,153,10741,0,864
2020-12-11,08:45,73711,170,593,8216,43276,7750,171,10461,0,858
2020-12-11,09:00,73874,361,587,8202,43265,7672,191,10545,0,856
2020-12-11,09:15,73818,730,571,8646,43191,7601,278,10052,0,865
2020-12-11,09:30,73838,645,564,8703,43146,7570,351,9782,0,866
2020-12-11,09:45,73945,644,570,8692,43262,7562,497,9830,0,862
2020-12-11,10:00,73749,645,564,8636,43139,7443,622,9965,0,864
2020-12-11,10:15,73771,642,564,8595,43228,7334,706,10564,0,860
2020-12-11,10:30,73630,644,564,8660,43138,7232,809,10551,0,857
2020-12-11,10:45,73313,643,565,8639,43155,7276,882,10400,-1,865
2020-12-11,11:00,73246,643,570,8608,43074,7210,1034,10344,-1,859
2020-12-11,11:15,73832,201,590,8636,43197,7275,1101,11168,-1,854
2020-12-11,11:30,73939,175,583,8645,43137,7293,1225,11071,0,860
2020-12-11,11:45,74343,175,582,8591,43233,7320,1399,11309,0,857
2020-12-11,12:00,74634,175,585,8571,43188,7203,1391,11981,0,858
2020-12-11,12:15,74672,174,589,8253,43287,7061,1608,12736,0,859
2020-12-11,12:30,74440,173,587,8269,43371,6944,1460,12645,0,860
2020-12-11,12:45,74962,175,592,8297,43455,6866,1286,12812,0,860
2020-12-11,13:00,74064,174,592,8260,43340,6696,1263,12379,0,858
2020-12-11,13:15,73733,174,589,8298,43392,6632,1308,12225,-1,858
2020-12-11,13:30,72672,175,593,8227,43412,6422,1267,11766,-1,859
2020-12-11,13:45,72181,175,593,8208,43595,6244,1211,11492,0,858
2020-12-11,14:00,71909,175,593,8175,43682,6318,1193,10787,-1,861
2020-12-11,14:15,71573,175,594,8206,43978,6107,1165,10891,0,856
2020-12-11,14:30,70345,174,593,8026,44297,5888,955,10323,0,857
2020-12-11,14:45,69843,174,593,8034,45222,5696,738,9729,0,854
2020-12-11,15:00,69396,175,593,7974,45477,5690,815,8857,0,860
2020-12-11,15:15,69327,175,593,7890,45542,5538,807,7881,0,859
2020-12-11,15:30,68880,174,593,7861,45514,5523,699,7899,0,854
2020-12-11,15:45,68418,175,594,7974,45330,5623,599,7840,0,859
2020-12-11,16:00,68266,174,587,8143,45252,5619,452,7578,0,845
2020-12-11,16:15,67843,175,526,8080,45426,5671,344,7552,-33,851
2020-12-11,16:30,67723,175,482,8131,45526,5759,292,7798,-45,847
2020-12-11,16:45,67590,175,384,8082,45487,5597,221,8029,-49,844
2020-12-11,17:00,68407,175,348,8225,45586,5555,162,8365,-49,846
2020-12-11,17:15,69505,175,351,8333,45661,5625,146,8609,-51,845
2020-12-11,17:30,70283,175,366,8418,45725,5633,147,8957,-53,847
2020-12-11,17:45,70836,174,346,8335,45588,5699,0,9902,-51,843
2020-12-11,18:00,71349,174,350,8342,45620,5735,0,10343,-53,842
2020-12-11,18:15,71523,173,358,8364,45630,5776,0,11115,-53,850
2020-12-11,18:30,71607,175,360,8407,45712,5821,0,11167,-14,845
2020-12-11,18:45,72141,175,361,8433,45711,5838,0,11435,0,848
2020-12-11,19:00,72193,174,381,8441,45855,5862,0,11101,-1,848
2020-12-11,19:15,71914,174,394,8527,45883,5788,0,10401,-1,852
2020-12-11,19:30,71000,175,379,8446,45830,5830,0,9929,-1,851
2020-12-11,19:45,70016,174,353,8394,45807,5887,0,9275,-1,852
2020-12-11,20:00,69346,173,410,8249,45847,5886,0,9229,0,852
2020-12-11,20:15,68089,173,482,7853,45842,6003,0,9621,0,849
2020-12-11,20:30,67014,175,559,7804,45848,6033,0,8543,0,850
2020-12-11,20:45,65624,173,556,7777,45862,5844,0,7769,0,848
2020-12-11,21:00,64647,174,560,7741,45819,5842,0,7422,0,849
2020-12-11,21:15,64171,174,476,7696,45839,5854,0,8095,0,853
2020-12-11,21:30,63325,173,377,7733,45815,5761,0,7612,-176,852
2020-12-11,21:45,62517,173,340,7634,45834,5739,0,7037,-176,855
2020-12-11,22:00,62123,174,297,7567,45850,5811,0,6307,-176,857
2020-12-11,22:15,61945,173,-9,7620,45833,5644,0,6199,-176,853
2020-12-11,22:30,62739,173,-8,7627,45845,5607,0,6444,-176,852
2020-12-11,22:45,64653,173,-6,7767,45825,5511,0,7438,0,848
2020-12-11,23:00,63916,174,-6,7723,46096,5614,0,6960,0,852
2020-12-11,23:15,63908,175,-6,7535,46468,5681,0,5741,0,850
2020-12-11,23:30,63513,173,-6,7429,46598,5715,0,5348,0,851
2020-12-11,23:45,63914,173,-7,7398,46548,5644,0,5299,0,851
2020-12-12,00:00,62546,172,-8,7382,46212,5627,0,5188,0,852
2020-12-12,00:15,62714,174,-9,7304,46210,5744,0,5433,-36,848
2020-12-12,00:30,60819,175,-9,6554,46123,5778,0,4954,-202,849
2020-12-12,00:45,59458,174,-8,6239,45607,5818,0,4846,-956,855
2020-12-12,01:00,58718,173,-7,6164,45477,5690,0,4684,-956,862
2020-12-12,01:15,59103,175,-5,6213,45708,5632,0,4656,-1328,864
2020-12-12,01:30,58262,175,-3,6059,45423,5486,0,4256,-1330,868
2020-12-12,01:45,57992,174,2,6048,45118,5394,0,4128,-1121,868
2020-12-12,02:00,57831,175,3,5965,45115,5388,0,4102,-1120,871
2020-12-12,02:15,58004,175,2,5934,45003,5255,0,3973,-1693,870
2020-12-12,02:30,56882,174,3,5885,43990,5186,0,3966,-1768,866
2020-12-12,02:45,56033,173,3,5733,43893,5287,0,3735,-2242,866
2020-12-12,03:00,55254,174,3,5587,43854,5309,0,3915,-2233,867
2020-12-12,03:15,55164,174,3,5529,43888,5252,0,3988,-2237,868
2020-12-12,03:30,54291,175,2,5528,43828,5096,0,3868,-2392,870
2020-12-12,03:45,53807,175,3,5517,43921,4925,0,3658,-2947,864
2020-12-12,04:00,53396,174,3,5521,43917,4902,0,3782,-2946,872
2020-12-12,04:15,53503,174,3,5605,43957,4829,0,3904,-2458,867
2020-12-12,04:30,52891,175,3,5631,44166,4860,0,3940,-2455,865
2020-12-12,04:45,52949,173,3,5687,44122,4808,0,3891,-2665,869
2020-12-12,05:00,53101,175,3,5690,44153,4830,0,3882,-2698,863
2020-12-12,05:15,53637,175,3,5715,44348,4765,0,4058,-2709,867
2020-12-12,05:30,53761,174,3,5654,44497,4795,0,4038,-2714,869
2020-12-12,05:45,53959,174,3,5747,44854,4632,0,4125,-2694,867
2020-12-12,06:00,54405,174,3,5962,44769,4617,0,4023,-2702,867
2020-12-12,06:15,55435,174,4,6174,44827,4632,0,4309,-2909,863
2020-12-12,06:30,55618,174,4,6150,44726,4676,0,4348,-2914,866
2020-12-12,06:45,55868,174,4,6199,44591,4628,0,4467,-2434,861
2020-12-12,07:00,56327,175,3,6138,44572,4649,0,4611,-2375,864
2020-12-12,07:15,56987,174,4,6286,44244,4781,0,4545,-2364,858
2020-12-12,07:30,57406,174,4,6579,44405,4795,0,4586,-2365,864
2020-12-12,07:45,57771,174,4,6647,44418,4786,0,4606,-2129,861
2020-12-12,08:00,58559,174,4,6772,44571,4766,138,4723,-2131,862
2020-12-12,08:15,59094,175,4,6520,44226,4681,146,5334,-1569,861
2020-12-12,08:30,59315,174,9,6560,44225,4690,168,5522,-1571,861
2020-12-12,08:45,60150,174,8,6868,44543,4675,214,5806,-1532,862
2020-12-12,09:00,60590,173,8,6864,44173,4696,257,6170,-733,862
2020-12-12,09:15,61462,173,8,6950,44497,4667,385,6634,-162,866
2020-12-12,09:30,61856,175,8,6991,44628,4665,619,6675,-162,867
2020-12-12,09:45,62293,174,9,7077,44616,4625,831,7189,-162,865
2020-12-12,10:00,62599,174,8,6990,44667,4665,914,7080,0,866
2020-12-12,10:15,62907,174,9,7201,44845,4633,1078,7491,0,863
2020-12-12,10:30,63100,175,9,7231,44899,4634,1366,7587,0,866
2020-12-12,10:45,63059,175,9,7295,44921,4586,1543,7492,0,861
2020-12-12,11:00,62922,174,9,7190,44803,4579,1827,7410,0,860
2020-12-12,11:15,63076,175,10,7222,44869,4663,2057,7636,0,861
2020-12-12,11:30,63378,174,9,7190,44832,4655,2258,7636,0,862
2020-12-12,11:45,64126,175,9,7287,44886,4861,2499,7649,0,859
2020-12-12,12:00,64547,175,8,7285,44846,4912,2501,7728,0,864
2020-12-12,12:15,64731,175,10,7147,44878,4966,2565,7224,0,867
2020-12-12,12:30,65377,175,8,7217,44896,5093,2652,7256,0,863
2020-12-12,12:45,66015,174,10,7322,44886,5162,2635,7713,0,861
2020-12-12,13:00,65097,174,9,7182,44905,5418,2672,7273,0,864
2020-12-12,13:15,64372,174,10,7349,44912,5538,2591,7442,0,865
2020-12-12,13:30,63159,175,9,7256,44895,5581,2510,6935,0,866
2020-12-12,13:45,62213,174,9,7173,44742,5438,2394,6347,-9,868
2020-12-12,14:00,61929,172,9,7125,44794,5542,2459,6532,-8,865
2020-12-12,14:15,61566,174,10,7259,44779,5472,2501,7015,-8,867
2020-12-12,14:30,60917,175,8,7225,44886,5249,2252,6743,-9,867
2020-12-12,14:45,60250,175,10,7169,45273,5413,1951,6475,-8,866
2020-12-12,15:00,60068,174,8,7172,45469,5458,1810,6413,-8,864
2020-12-12,15:15,60194,175,9,7255,45847,5414,1609,6799,-9,869
2020-12-12,15:30,59527,175,8,7233,45827,5363,1282,6641,-9,872
2020-12-12,15:45,59174,175,10,7198,45851,5405,1038,6725,-9,870
2020-12-12,16:00,59137,175,10,7183,45855,5456,822,6678,-8,872
2020-12-12,16:15,59183,175,9,7236,45938,5417,567,7169,-9,873
2020-12-12,16:30,59187,175,10,7208,45919,5320,377,7205,-8,872
2020-12-12,16:45,59530,175,10,7336,45947,5358,252,7892,-9,871
2020-12-12,17:00,60156,175,8,7292,45866,5289,172,8295,-8,869
2020-12-12,17:15,60986,175,10,7162,45862,5282,150,7993,-9,866
2020-12-12,17:30,62584,175,10,7358,45952,5417,145,8523,-25,869
2020-12-12,17:45,63427,174,10,7345,45983,5529,0,9528,-50,871
2020-12-12,18:00,64037,174,8,7213,45877,5600,0,10154,-59,869
2020-12-12,18:15,64458,174,9,7185,45999,5665,0,9616,-59,867
2020-12-12,18:30,64898,173,9,7230,46088,5657,0,9661,-60,868
2020-12-12,18:45,65499,175,9,7335,46129,5708,0,9924,-59,868
2020-12-12,19:00,66046,174,9,7294,46117,5766,0,9736,-62,871
2020-12-12,19:15,66022,174,8,7326,46122,5839,0,9014,-54,870
2020-12-12,19:30,65739,173,9,7302,46074,5866,0,8604,-9,865
2020-12-12,19:45,65275,174,9,7236,45996,5945,0,8468,-8,870
2020-12-12,20:00,64348,172,8,7192,45957,6027,0,7672,-9,867
2020-12-12,20:15,63772,174,8,7370,46047,5858,0,7780,-8,869
2020-12-12,20:30,63125,174,9,7320,46006,5663,0,7404,-327,874
2020-12-12,20:45,62091,173,8,7267,45779,5667,0,6946,-329,869
2020-12-12,21:00,61603,175,8,7305,45866,5607,0,6936,-329,871
2020-12-12,21:15,61200,174,8,7403,46045,5546,0,7191,-331,867
2020-12-12,21:30,60109,173,8,7288,45878,5461,0,6583,-753,871
2020-12-12,21:45,59730,173,8,7156,45819,5425,0,6204,-752,871
2020-12-12,22:00,59361,174,9,7057,45788,5342,0,6033,-753,868
2020-12-12,22:15,59639,174,8,7010,45943,5157,0,5638,-754,870
2020-12-12,22:30,60374,174,8,6989,45899,5088,0,5713,-535,869
2020-12-12,22:45,62784,172,8,7292,45886,5111,0,6849,-535,869
