Date,Time,Consumption,Prediction Day -1,Prediction Day,Fuel Oil,Coal,Gas,Nuclear,Wind,Solar,Hydraulic,Pump,Bioenergy,Physical exchange,CO2 rate,Exchange England,Exchange Spain,Exchange Italy,Exchange Switzerland,Exchange Germany-Belgium,Fuel – Gas turbine,Fuel – Cogeneration,Fuel – Other,Gas – Gas turbine,Gas – Cogeneration,Gas – CCGT,Gas – Other,Hydraulic – Ecluse,Hydaulic – Lakes,Hydraulic – Transfer Pump,Bioenergy – Waste,Bioenergy – Biomass,Bioenergy – Biogaz
2020-12-26,19:45,67304,68200,67050,177,11,2528,48443,9839,0,7698,-44,891,-2239,24,,,,,,1,25,151,-1,2334,195,0,5340,1126,1232,245,372,274
2020-12-26,20:00,66900,67700,66600,178,10,2528,48577,9998,0,7670,-44,889,-2906,24,-1604,-2300,-2354,-3717,6540,2,25,151,-1,2334,195,0,5393,1152,1125,245,370,274
2020-12-26,20:15,66399,67150,66100,177,10,2534,48772,10027,0,7035,-44,882,-2994,24,,,,,,1,25,151,0,2339,195,0,5218,1174,643,239,369,274
2020-12-26,20:30,65666,66600,65600,177,10,2532,48631,10172,0,6856,-55,887,-3544,24,-1604,-2300,-2354,-3717,6649,1,25,151,-2,2339,195,0,5183,1118,555,241,372,274
2020-12-26,20:45,64981,65900,64950,177,10,2531,48309,10332,0,6358,-455,887,-3168,25,,,,,,1,25,151,-1,2337,195,0,5233,948,177,244,369,274
2020-12-26,21:00,64411,65200,64300,177,9,2531,48105,10398,0,6357,-454,886,-3598,25,-1405,-2300,-2293,-3610,6119,1,25,151,-1,2337,195,0,5233,947,177,242,370,274
2020-12-26,21:15,64172,64450,63600,178,10,2532,47934,10493,0,6216,-1260,887,-2818,25,,,,,,2,25,151,-1,2337,196,0,5159,967,90,245,368,274
2020-12-26,21:30,63062,63700,62900,178,10,2534,47352,10581,0,6296,-1251,886,-3524,25,-1405,-2300,-2293,-3610,6119,2,25,151,0,2338,196,0,5104,1102,90,242,370,274
2020-12-26,21:45,62599,63000,62250,177,11,2526,47185,10778,0,6228,-1903,889,-3292,25,,,,,,1,25,151,-1,2332,195,0,5067,1161,0,245,370,274
2020-12-26,22:00,62331,62300,61600,177,10,2527,46643,10842,0,6215,-1901,891,-3073,26,-276,-2300,-2293,-3687,5569,1,25,151,-1,2333,195,0,5062,1153,0,247,370,274
2020-12-26,22:15,62921,62950,62300,178,9,2528,46777,10716,0,6310,-1894,893,-2596,26,,,,,,2,25,151,-1,2334,195,0,5089,1221,0,249,370,274
2020-12-26,22:30,63707,63600,63000,177,10,2531,46108,10740,0,7578,-1490,891,-2838,25,-276,-2300,-2293,-3687,5569,1,25,151,0,2336,195,0,5059,2519,0,247,370,274
2020-12-26,22:45,65404,64650,64100,176,10,2536,45984,10774,0,8295,-202,888,-3057,24,,,,,,1,25,150,-1,2341,196,0,5108,2701,486,243,371,274
2020-12-26,23:00,65013,65700,65200,176,11,2532,45767,11014,0,7900,-199,895,-3083,25,-12,-2300,-1661,-3224,5519,1,25,150,0,2337,195,0,5090,2354,456,248,373,274
2020-12-26,23:15,64985,65700,65150,176,10,2534,45608,11264,0,6921,-258,894,-2164,25,,,,,,0,25,151,-2,2342,194,0,4859,2062,0,247,373,274
2020-12-26,23:30,64504,65700,65100,177,10,2532,45323,11428,0,6751,-253,897,-2361,25,-12,-2300,-1661,-3224,5519,1,25,151,0,2335,197,0,4882,1869,0,249,374,274
2020-12-26,23:45,64818,64500,64200,177,10,2530,45287,11561,0,6618,-252,891,-2004,25,,,,,,1,25,151,-2,2339,193,0,4834,1784,0,246,371,274
2020-12-27,00:00,63757,63300,63900,176,11,2536,45200,11672,0,5558,-412,889,-1873,26,-102,-2300,-1365,-2936,5884,1,25,150,0,2343,193,0,4770,788,0,246,369,274
2020-12-27,00:15,63619,62600,63100,178,11,2538,45383,11782,0,5180,-1810,892,-535,26,,,,,,2,25,151,-1,2345,194,0,4641,539,0,248,370,274
2020-12-27,00:30,62168,61900,62300,176,11,2531,43846,11937,0,5129,-1825,891,-528,27,-102,-2300,-1365,-2936,5884,0,25,151,-1,2339,193,0,4581,548,0,247,370,274
2020-12-27,00:45,60670,60750,61350,178,10,2536,42782,12092,0,5126,-1906,891,-1039,27,,,,,,2,25,151,0,2343,193,0,4617,509,0,247,370,274
2020-12-27,01:00,60266,59600,60400,175,10,2533,41561,12240,0,5093,-1913,889,-322,28,1089,-2300,-1261,-3184,5719,0,25,150,0,2340,193,0,4593,500,0,245,370,274
2020-12-27,01:15,60833,59750,60750,177,10,2538,41574,12429,0,5123,-2552,889,645,28,,,,,,2,25,150,-1,2347,192,0,4507,616,0,245,370,274
2020-12-27,01:30,60209,59900,61100,176,10,2532,41348,12420,0,5043,-2556,892,344,28,1089,-2300,-1261,-3184,5719,1,25,150,0,2340,192,0,4425,618,0,248,370,274
2020-12-27,01:45,60355,59800,60950,176,11,2538,41256,12547,0,5017,-2551,893,468,28,,,,,,1,25,150,0,2345,193,0,4404,613,0,249,370,274
2020-12-27,02:00,59982,59700,60800,178,10,2537,41422,12667,0,4976,-2550,893,-151,28,481,-2300,-1177,-3349,6260,2,25,151,-2,2347,192,0,4379,597,0,246,373,274
2020-12-27,02:15,60383,58950,60100,177,10,2538,41418,12658,0,4593,-2547,888,648,28,,,,,,1,25,151,-1,2347,192,0,4213,380,0,244,370,274
2020-12-27,02:30,59249,58200,59400,174,11,2537,40868,12690,0,4618,-2707,889,169,28,481,-2300,-1177,-3349,6260,-2,25,151,-1,2346,192,0,4195,423,0,245,370,274
2020-12-27,02:45,58666,57400,59000,176,10,2539,40546,12421,0,4466,-2709,890,327,29,,,,,,0,25,151,-1,2347,193,0,4151,315,0,246,370,274
2020-12-27,03:00,58465,56600,58600,173,10,2540,40320,11868,0,4419,-2294,893,536,29,709,-2300,-1219,-3124,5159,-2,25,150,0,2348,192,0,4080,339,0,249,370,274
2020-12-27,03:15,57979,56150,57950,173,10,2538,39546,11684,0,4519,-1022,893,-362,29,,,,,,-2,25,150,-1,2347,192,0,4049,470,0,249,370,274
2020-12-27,03:30,57164,55700,57300,176,10,2537,39121,11590,0,4570,-1032,890,-698,29,709,-2300,-1219,-3124,5159,0,25,151,-1,2345,193,0,4124,446,0,247,369,274
2020-12-27,03:45,56623,55350,56800,177,10,2540,39285,11575,0,4250,-1671,888,-431,29,,,,,,1,25,151,-1,2348,193,0,4075,175,0,244,370,274
2020-12-27,04:00,56140,55000,56300,177,10,2535,39109,11535,0,4205,-1660,891,-662,29,1151,-2400,-1219,-3705,5687,1,25,151,-1,2343,193,0,4048,157,0,247,370,274
2020-12-27,04:15,56273,54800,56200,177,11,2537,39192,11608,0,4317,-2617,892,156,30,,,,,,1,25,151,-1,2345,193,0,4007,310,0,248,370,274
2020-12-27,04:30,55964,54600,56100,178,10,2544,39152,11629,0,4344,-2618,889,-164,30,1151,-2400,-1219,-3705,5687,2,25,151,0,2350,194,0,4000,344,0,245,370,274
2020-12-27,04:45,55768,54550,55900,176,11,2536,38950,11682,0,4441,-2620,895,-303,30,,,,,,0,25,151,-2,2345,193,0,4003,438,0,249,372,274
2020-12-27,05:00,55658,54500,55700,176,11,2543,38874,11660,0,4416,-2642,891,-271,30,1043,-2500,-1339,-3479,5652,0,25,151,-2,2351,194,0,3997,419,0,246,371,274
2020-12-27,05:15,56232,54750,56050,177,10,2543,39191,11764,0,4444,-2650,892,-139,30,,,,,,1,25,151,-1,2351,193,0,4000,444,0,249,369,274
2020-12-27,05:30,56229,55000,56400,177,11,2544,39157,11749,0,4427,-2729,889,4,30,1043,-2500,-1339,-3479,5652,1,25,151,-1,2352,193,0,3990,437,0,246,369,274
2020-12-27,05:45,56431,55150,56500,176,11,2539,39256,11739,0,4515,-2715,890,20,30,,,,,,0,25,151,0,2346,193,0,4040,475,0,247,369,274
2020-12-27,06:00,56452,55300,56600,176,10,2540,38975,11740,0,4600,-2717,887,241,30,913,-2500,-1339,-3461,5924,0,25,151,-1,2347,194,0,4176,424,0,244,369,274
2020-12-27,06:15,57010,55700,56950,178,10,2547,39453,11677,0,4755,-2482,889,-17,29,,,,,,2,25,151,-1,2354,194,0,4281,474,0,245,370,274
2020-12-27,06:30,57064,56100,57300,178,11,2545,39601,11670,0,5153,-2483,888,-499,29,913,-2500,-1339,-3461,5924,2,25,151,-1,2353,193,0,4354,799,0,244,370,274
2020-12-27,06:45,57500,56350,57650,178,10,2543,40345,11670,0,5311,-3117,888,-328,29,,,,,,2,25,151,-1,2351,193,0,4368,943,0,244,370,274
2020-12-27,07:00,57798,56600,58000,178,10,2545,40952,11639,0,5430,-3133,886,-709,29,-387,-2500,-1963,-3708,6484,2,25,151,-1,2352,194,0,4371,1059,0,241,371,274
2020-12-27,07:15,57363,56900,58100,177,11,2546,41257,12482,0,5224,-3127,890,-2097,28,,,,,,1,25,151,-1,2354,193,0,4416,808,0,246,370,274
2020-12-27,07:30,57887,57200,58200,177,10,2546,41612,12722,0,5124,-3123,888,-2069,28,-387,-2500,-1963,-3708,6484,1,25,151,-1,2354,193,0,4431,693,0,244,370,274
2020-12-27,07:45,58336,57850,58550,178,10,2547,42467,12805,0,5113,-3068,889,-2605,28,,,,,,2,25,151,-1,2354,194,0,4457,656,0,245,370,274
2020-12-27,08:00,58806,58500,58900,176,12,2542,42875,12782,154,5070,-3083,892,-2614,27,332,-2652,-2005,-3697,3909,1,25,150,-1,2349,194,0,4424,646,0,247,371,274
2020-12-27,08:15,59177,58700,59200,178,9,2544,43449,12736,167,5261,-2606,887,-3448,27,,,,,,2,25,151,-1,2352,193,0,4550,711,0,245,368,274
2020-12-27,08:30,59501,58900,59500,178,9,2527,43939,12755,183,5304,-2595,891,-3690,27,332,-2652,-2005,-3697,3909,2,25,151,-1,2335,193,0,4542,762,0,247,370,274
2020-12-27,08:45,59892,59400,60000,177,9,2533,44163,12761,211,5352,-2587,889,-3616,26,,,,,,1,25,151,0,2340,193,0,4553,799,0,245,370,274
2020-12-27,09:00,60385,59900,60500,178,10,2526,44214,12809,233,5575,-2590,883,-3453,26,-1363,-809,-2005,-3564,3390,2,25,151,0,2333,193,0,4618,957,0,244,365,274
2020-12-27,09:15,60756,60500,61000,178,9,2528,44232,12854,305,6159,-2423,865,-3951,26,,,,,,2,25,151,-1,2336,193,0,4736,1019,404,242,349,274
2020-12-27,09:30,61507,61100,61500,178,9,2527,44599,12764,395,6246,-2416,865,-3660,26,-1363,-809,-2005,-3564,3390,2,25,151,-1,2335,193,0,4777,1034,435,243,348,274
2020-12-27,09:45,62137,61700,62250,177,10,2527,45344,12717,482,6305,-2413,865,-3877,25,,,,,,1,25,151,-1,2335,193,0,4834,1039,432,244,347,274
2020-12-27,10:00,62997,62300,63000,178,10,2527,45634,12638,602,6122,-2415,867,-3166,25,-1605,1402,-2280,-3589,3917,2,25,151,-1,2333,195,0,4849,1065,208,246,347,274
2020-12-27,10:15,63511,62650,63500,178,10,2525,45295,12614,712,5900,-2502,877,-2098,25,,,,,,2,25,151,-1,2332,194,0,4853,1047,0,246,357,274
2020-12-27,10:30,64004,63000,64000,177,9,2524,45182,12676,806,5871,-2503,879,-1617,25,-1605,1402,-2280,-3589,3917,1,25,151,-2,2331,195,0,4841,1030,0,243,362,274
2020-12-27,10:45,64297,63200,64400,177,10,2517,45348,12567,795,6014,-2508,889,-1512,25,,,,,,1,25,151,-1,2324,194,0,4847,1167,0,249,366,274
2020-12-27,11:00,64733,63400,64800,178,10,2526,45500,12492,917,6047,-2498,886,-1325,25,-1901,1993,-2073,-3493,4740,2,25,151,-1,2333,194,0,4886,1161,0,245,367,274
2020-12-27,11:15,65267,63750,65250,178,9,2520,45247,12331,998,5914,-2506,889,-313,25,,,,,,2,25,151,-1,2327,194,0,4848,1066,0,247,368,274
2020-12-27,11:30,65702,64100,65700,178,11,2525,45473,12300,1094,5933,-2498,885,-199,25,-1901,1993,-2073,-3493,4740,2,25,151,-1,2332,194,0,4827,1106,0,243,368,274
2020-12-27,11:45,66062,64850,66850,178,9,2522,45496,12173,1154,5919,-1777,880,-492,25,,,,,,2,25,151,-1,2330,193,0,4824,1095,0,237,369,274
2020-12-27,12:00,67162,65600,68000,178,10,2521,45498,12205,1172,5904,-1774,882,566,25,-2000,2867,-1454,-2435,4078,2,25,151,-1,2332,190,0,4820,1084,0,239,369,274
2020-12-27,12:15,67945,65400,68150,178,9,2513,45590,12172,1222,5781,-1773,872,1381,25,,,,,,2,25,151,-1,2322,192,0,4818,963,0,229,369,274
2020-12-27,12:30,68340,65200,68300,177,9,2507,45292,12052,1280,6267,-1371,880,1247,25,-2000,2867,-1454,-2435,4078,2,25,150,-2,2316,193,0,4774,1493,0,236,370,274
2020-12-27,12:45,69081,65900,68850,178,10,2506,45763,11871,1129,6336,-1369,877,1780,25,,,,,,2,25,151,-2,2316,192,0,4805,1531,0,233,370,274
2020-12-27,13:00,68084,66600,69400,178,11,2512,46021,11681,1235,6161,-1373,880,778,25,-2000,2334,-1454,-3260,3778,2,25,151,-1,2320,193,0,4732,1429,0,236,370,274
2020-12-27,13:15,67372,65000,67850,177,11,2506,46652,11563,1250,6151,-2080,878,264,25,,,,,,1,25,151,-1,2313,194,0,4737,1414,0,234,370,274
2020-12-27,13:30,66261,63400,66300,178,11,2510,46415,11346,1269,6315,-2163,880,-500,25,-2000,2334,-1454,-3260,3778,2,25,151,-1,2315,196,0,4767,1548,0,236,370,274
2020-12-27,13:45,65374,62650,65500,178,9,2507,46484,11050,1144,6148,-2340,882,-688,25,,,,,,2,25,151,-1,2312,196,0,4650,1498,0,238,370,274
2020-12-27,14:00,64740,61900,64700,178,9,2542,46781,10783,1079,6229,-2374,883,-1370,25,-2000,2394,-1454,-3599,1471,2,25,151,-1,2351,192,0,4693,1536,0,238,371,274
2020-12-27,14:15,64173,61600,64100,177,11,2542,47160,10424,998,7010,-2026,878,-3001,25,,,,,,1,25,151,-1,2349,194,0,4857,2153,0,234,370,274
2020-12-27,14:30,63378,61300,63500,177,9,2543,47101,10192,899,7169,-2027,875,-3560,25,-2000,2394,-1454,-3599,1471,1,25,151,0,2348,195,0,4893,2276,0,232,369,274
2020-12-27,14:45,62595,60550,63000,177,9,2535,46553,10015,777,6692,-1804,879,-3238,25,,,,,,1,25,151,-2,2344,193,0,4800,1892,0,237,368,274
2020-12-27,15:00,62460,59800,62500,178,9,2535,46578,9888,751,6406,-1830,877,-2932,26,-2000,3006,-2073,-1606,991,2,25,151,-1,2343,193,0,4658,1748,0,234,369,274
2020-12-27,15:15,62133,59600,62100,178,9,2542,46477,9647,674,6225,-2362,883,-2140,26,,,,,,2,25,151,-2,2349,195,0,4691,1534,0,240,369,274
2020-12-27,15:30,61701,59400,61700,178,9,2539,46474,9414,596,6105,-2354,882,-2142,26,-2000,3006,-2073,-1606,991,2,25,151,-2,2347,194,0,4627,1478,0,239,369,274
2020-12-27,15:45,61374,59200,61600,178,9,2534,46238,9377,441,6080,-2357,880,-2006,26,,,,,,2,25,151,-2,2341,195,0,4626,1454,0,236,370,274
2020-12-27,16:00,61238,59000,61500,178,8,2538,46104,9233,375,6146,-2363,880,-1861,27,-2000,3006,-2255,-1404,-336,2,25,151,-1,2344,195,0,4662,1471,13,236,370,274
2020-12-27,16:15,61050,59050,61200,178,8,2537,45997,9160,322,6416,-1656,883,-2795,26,,,,,,2,25,151,-1,2343,195,0,4752,1546,118,239,370,274
2020-12-27,16:30,60873,59100,60900,177,8,2538,45960,9179,264,6392,-1013,883,-3515,26,-2000,3006,-2255,-1404,-336,2,25,150,-1,2345,194,0,4762,1511,119,239,370,274
2020-12-27,16:45,60994,59700,61350,177,8,2537,46208,9153,212,6377,-765,878,-3791,26,,,,,,1,25,151,-1,2347,191,0,4747,1511,119,234,370,274
2020-12-27,17:00,61774,60300,61800,177,9,2530,46285,9170,175,6474,-766,878,-3158,26,-2000,3006,-2448,-1288,821,1,25,151,-1,2338,193,0,4946,1408,120,235,369,274
2020-12-27,17:15,62736,61450,62700,178,10,2532,46278,9044,170,7391,-766,880,-2981,25,,,,,,2,25,151,-2,2342,192,0,5038,2018,335,235,371,274
2020-12-27,17:30,63579,62600,63600,178,9,2534,46343,8933,165,7439,-478,876,-2420,25,-2000,3006,-2448,-1288,821,2,25,151,-1,2343,192,0,5103,1952,384,231,371,274
2020-12-27,17:45,64282,63550,64550,178,10,2534,46416,8752,0,8460,-486,880,-2462,25,,,,,,2,25,151,-1,2344,191,0,5204,2329,927,236,370,274
2020-12-27,18:00,65054,64500,65500,176,10,2532,46324,8589,0,8598,-497,871,-1549,25,-2000,3006,-2793,-831,2493,0,25,151,-2,2340,194,0,5244,2326,1028,232,365,274
2020-12-27,18:15,65388,65100,66100,177,9,2537,46442,8495,0,8326,-494,877,-981,25,,,,,,1,25,151,-1,2343,195,0,5410,2218,698,233,370,274
2020-12-27,18:30,65997,65700,66700,178,9,2501,46882,8396,0,8520,-496,877,-870,25,-2000,3006,-2793,-831,2493,2,25,151,-1,2307,195,0,5490,2213,817,234,369,274
2020-12-27,18:45,66559,66300,67300,178,9,2496,46864,8335,0,8983,-497,872,-681,25,,,,,,2,25,151,-2,2307,191,0,5470,2417,1096,229,369,274
2020-12-27,19:00,67125,66900,67900,178,9,2497,46875,8216,0,9433,-495,864,-452,24,-2000,3006,-2947,-1604,3281,2,25,151,-1,2305,193,0,5470,2610,1353,231,359,274
2020-12-27,19:15,67048,66750,67750,176,9,2499,46591,7994,0,9172,-497,873,231,25,,,,,,1,25,150,-1,2307,193,0,5441,2470,1261,233,366,274
2020-12-27,19:30,67206,66600,67600,178,9,2499,46438,7892,0,9075,-94,880,329,25,-2000,3006,-2947,-1604,3281,2,25,151,-1,2307,193,0,5497,2320,1258,236,370,274
2020-12-27,19:45,66576,66200,67200,177,9,2503,46326,7793,0,9183,-96,878,-197,25,,,,,,1,25,151,-1,2309,195,0,5533,2223,1427,234,370,274
2020-12-27,20:00,66395,65800,66800,178,9,2504,46332,7753,0,9836,-44,876,-1049,25,-2000,3006,-3108,-2724,3419,2,25,151,-1,2310,195,0,5556,2393,1887,233,369,274
2020-12-27,20:15,65701,65000,66050,178,9,2494,46278,7601,0,9669,-44,875,-1359,25,,,,,,2,25,151,-1,2303,192,0,5330,2162,2177,232,369,274
2020-12-27,20:30,64891,64200,65300,177,9,2491,46186,7572,0,9134,-43,878,-1513,25,-2000,3006,-3108,-2724,3419,2,25,150,-2,2303,190,0,5265,1937,1932,235,369,274
2020-12-27,20:45,64383,63650,64750,178,9,2489,46176,7558,0,8382,-43,872,-1238,25,,,,,,2,25,151,-1,2299,191,0,5248,1869,1265,228,370,274
2020-12-27,21:00,63838,63100,64200,178,9,2490,46224,7603,0,8302,-43,875,-1800,25,-2000,2713,-2995,-3716,4698,2,25,151,-2,2301,191,0,5277,1794,1231,231,370,274
2020-12-27,21:15,63467,62400,63500,177,9,2491,46286,7418,0,7522,-198,878,-1116,26,,,,,,1,25,151,-2,2303,190,0,4988,1307,1227,235,369,274
2020-12-27,21:30,62326,61700,62800,176,10,2495,45971,7271,0,7191,-362,878,-1304,26,-2000,2713,-2995,-3716,4698,0,25,151,-1,2304,192,0,5000,1261,930,234,370,274
2020-12-27,21:45,61690,61050,62150,176,9,2493,45772,7390,0,6583,-361,880,-1252,26,,,,,,0,25,151,-1,2303,191,0,5007,1110,466,236,370,274
2020-12-27,22:00,61435,60400,61500,178,9,2494,45671,7502,0,6402,-358,881,-1344,26,-2000,3006,-2636,-2604,4090,2,25,151,-2,2304,192,0,5063,1069,270,239,368,274
2020-12-27,22:15,61533,60850,61950,176,10,2493,45664,7349,0,6218,-533,880,-724,26,,,,,,0,25,151,-1,2304,190,0,4912,988,318,236,370,274
2020-12-27,22:30,62452,61300,62400,177,9,2489,45496,7221,0,7466,-535,883,-754,26,-2000,3006,-2636,-2604,4090,1,25,151,-1,2299,191,0,4956,1948,562,240,369,274
2020-12-27,22:45,63959,62450,63550,176,10,2490,45694,7014,0,8612,-534,881,-384,26,,,,,,0,25,151,-1,2301,190,0,4941,2779,892,239,368,274
2020-12-27,23:00,63562,63600,64700,178,11,2494,45786,7035,0,8588,-533,884,-881,26,-1901,3006,-780,-3561,3773,2,25,151,-2,2303,193,0,4983,2788,817,241,369,274
2020-12-27,23:15,63581,63250,64600,178,10,2485,45865,6839,0,7873,-534,874,-9,26,,,,,,2,25,151,-2,2298,189,0,4919,2516,438,234,366,274
2020-12-27,23:30,63024,62900,64500,177,10,2493,45556,6863,0,7566,-531,875,15,26,-1901,3006,-780,-3561,3773,1,25,151,-1,2305,189,0,4867,2409,290,238,363,274
2020-12-27,23:45,63375,62950,63750,177,11,2490,45594,6823,0,7810,-536,879,127,26,,,,,,1,25,151,-1,2301,190,0,4908,2574,328,238,367,274
2020-12-28,00:00,62608,63000,62800,176,11,2495,45414,6820,0,7538,-375,877,-348,26,-1752,3217,-6,-2838,585,0,25,151,-1,2306,190,0,4821,2491,226,235,368,274
2020-12-28,00:15,62173,62300,61850,176,9,2495,45865,6744,0,7329,-388,880,-937,26,,,,,,1,25,150,-1,2304,192,0,4714,2163,452,238,368,274
2020-12-28,00:30,60773,61600,60900,177,9,2499,45672,6705,0,6074,-396,883,-850,27,-1752,3217,-6,-2838,585,2,25,150,-1,2309,191,0,4675,1399,0,240,369,274
2020-12-28,00:45,59462,60850,59950,177,10,2498,45139,6748,0,5476,-397,884,-1073,27,,,,,,1,25,151,-1,2310,189,0,4602,874,0,241,369,274
2020-12-28,01:00,58930,60100,59000,178,9,2500,45108,6647,0,5355,-755,880,-992,28,-1852,3100,923,-2371,-224,2,25,151,-2,2312,190,0,4584,771,0,238,368,274
2020-12-28,01:15,59102,60250,59250,178,9,2500,45501,6642,0,5295,-1044,881,-860,28,,,,,,2,25,151,-2,2308,194,0,4499,796,0,239,368,274
2020-12-28,01:30,58636,60400,59500,177,9,2501,45613,6728,0,5099,-1704,881,-668,28,-1852,3100,923,-2371,-224,1,25,151,-1,2308,194,0,4415,684,0,237,370,274
2020-12-28,01:45,58533,60300,59300,176,10,2499,45874,6753,0,4958,-2057,881,-561,28,,,,,,1,25,150,-1,2307,193,0,4377,581,0,238,369,274
2020-12-28,02:00,58254,60200,59100,177,9,2499,45655,6632,0,4844,-2053,883,-392,28,-1704,3100,995,-2262,115,1,25,151,-1,2308,192,0,4315,529,0,239,370,274
2020-12-28,02:15,58701,59800,58450,177,9,2537,45682,6602,0,4809,-2141,881,145,28,,,,,,1,25,151,-2,2348,191,0,4321,488,0,238,369,274
2020-12-28,02:30,57620,59400,57800,177,9,2531,45403,6430,0,4767,-2777,880,200,29,-1704,3100,995,-2262,115,1,25,151,-2,2340,193,0,4278,489,0,237,369,274
2020-12-28,02:45,56786,58750,56950,176,10,2534,44746,6466,0,4648,-2861,880,187,29,,,,,,0,25,151,-1,2339,196,0,4172,476,0,238,368,274
2020-12-28,03:00,55981,58100,56100,177,9,2543,44629,6314,0,4683,-3019,867,-222,30,-1703,3100,262,-2592,-345,1,25,151,-1,2348,196,0,4197,486,0,237,356,274
2020-12-28,03:15,55829,57650,55700,177,11,2537,45110,6359,0,4731,-3097,875,-874,29,,,,,,1,25,151,-1,2345,193,0,4194,537,0,241,360,274
2020-12-28,03:30,55126,57200,55300,177,9,2540,44780,6358,0,4743,-3102,880,-1259,30,-1703,3100,262,-2592,-350,1,25,151,-2,2349,193,0,4209,534,0,240,366,274
2020-12-28,03:45,54783,56900,54950,177,10,2533,44623,6492,0,4792,-3333,885,-1396,30,,,,,,1,25,151,-1,2343,191,0,4221,571,0,243,368,274
2020-12-28,04:00,54442,56600,54600,178,11,2539,44558,6391,0,4804,-3319,884,-1604,30,-1703,3100,646,-2425,-1541,2,25,151,-1,2348,192,0,4227,577,0,241,369,274
2020-12-28,04:15,54432,56600,54450,177,10,2530,44734,6377,0,5016,-3319,881,-1974,30,,,,,,2,25,150,-1,2350,181,0,4257,759,0,238,369,274
2020-12-28,04:30,54141,56600,54300,176,10,2528,44672,6343,0,5034,-3319,879,-2182,30,-1703,3100,646,-2425,-1613,1,25,150,-2,2345,185,0,4247,787,0,238,367,274
2020-12-28,04:45,54166,56750,54500,177,9,2596,45238,6210,0,5219,-3299,877,-2861,30,,,,,,1,25,151,-1,2351,246,0,4273,946,0,236,367,274
2020-12-28,05:00,54513,56900,54700,177,9,2656,45186,6204,0,5127,-3297,866,-2415,30,-1704,2983,-344,-1671,77,1,25,151,-2,2348,310,0,4279,848,0,224,368,274
2020-12-28,05:15,55546,57850,55300,177,9,2706,45426,6165,0,5260,-3194,865,-1868,30,,,,,,1,25,151,-1,2352,355,0,4415,845,0,221,370,274
2020-12-28,05:30,55753,58800,55900,177,9,2806,45711,6076,0,5248,-3193,865,-1946,31,-1704,2983,-344,-1671,-196,1,25,151,-1,2353,454,0,4456,792,0,222,369,274
2020-12-28,05:45,56247,59450,56650,178,11,2861,46300,5837,0,5299,-3195,861,-1905,31,,,,,,2,25,151,-1,2352,510,0,4492,807,0,218,369,274
2020-12-28,06:00,56847,60100,57400,176,10,2868,46179,5764,0,5283,-2755,865,-1543,31,-1654,2750,-1152,-1204,1730,1,25,150,-1,2350,519,0,4441,841,1,221,370,274
2020-12-28,06:15,58213,61400,57950,177,10,2892,46304,5881,0,5359,-2596,866,-680,31,,,,,,1,25,151,-1,2351,542,0,4492,866,1,222,370,274
2020-12-28,06:30,58492,62700,58500,177,9,2897,46619,5924,0,5430,-2586,869,-847,31,-1654,2750,-1152,-1204,1184,1,25,151,-1,2349,549,0,4599,831,0,226,369,274
2020-12-28,06:45,59233,63700,59250,176,9,2898,47024,5836,0,5590,-2120,869,-1049,30,,,,,,0,25,151,-2,2352,548,0,4821,768,1,226,369,274
2020-12-28,07:00,59883,64700,60000,177,9,2895,46884,5875,0,6131,-2129,870,-829,30,-1901,1400,-2237,-766,2720,1,25,151,-1,2347,549,0,4979,1088,64,226,370,274
2020-12-28,07:15,60885,65900,60800,177,9,2937,46933,6100,0,6517,-1415,870,-1243,30,,,,,,2,25,150,-1,2355,583,0,5160,1244,113,226,370,274
2020-12-28,07:30,61422,67100,61600,177,9,3001,47199,6132,0,6578,-1419,866,-1121,30,-1901,1400,-2237,-766,2810,2,25,150,-2,2355,648,0,5196,1254,128,223,369,274
2020-12-28,07:45,62202,68150,62450,177,9,3048,47347,6150,0,6837,-1419,868,-815,30,,,,,,2,25,150,-1,2356,693,0,5386,1312,139,224,370,274
2020-12-28,08:00,63350,69200,63300,177,9,3058,47464,6208,167,7554,-1418,869,-738,30,-1139,1400,-2133,-2906,2357,2,25,150,-1,2349,710,0,5473,1910,171,226,369,274
2020-12-28,08:15,63644,69750,63750,177,9,3163,47594,6337,173,8444,-1011,871,-2113,29,,,,,,2,25,150,-1,2352,812,0,5527,2691,226,226,371,274
2020-12-28,08:30,64209,70300,64200,178,10,3207,47563,6258,186,8131,-160,871,-2035,30,-1139,1400,-2133,-2906,2257,2,25,151,-1,2354,854,0,5526,2430,175,229,368,274
2020-12-28,08:45,64489,70750,64400,177,10,3254,47494,6368,205,8196,-166,875,-1924,30,,,,,,2,25,150,-1,2358,897,0,5534,2471,191,233,368,274
2020-12-28,09:00,64600,71200,64600,177,9,3467,47655,6471,220,8706,-6,874,-2973,31,-1925,1400,-2350,-2556,2691,2,25,150,-2,2366,1103,0,5621,2527,558,232,368,274
2020-12-28,09:15,65227,71600,65400,178,9,3539,47587,6477,290,9307,-7,870,-3023,31,,,,,,2,25,151,-2,2363,1178,0,5741,3028,538,231,365,274
2020-12-28,09:30,66229,72000,66200,176,9,3656,47510,6773,408,9389,-6,868,-2554,31,-1925,1400,-2350,-2556,2691,1,25,150,-2,2360,1298,0,5826,2859,704,225,369,274
